SectionItemGuid	questionnaire_set_name	questionnaire_name	section_name	Number	MainText	HelpText	ChangeType	Comments	VariableName	SectionID	Ordinal	Level	Visible	Type
fcfbf8b2-cd06-4114-b0fc-7b63f0207eb0	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	3.2.1	¿En qué municipio se encuentra el último servicio de salud que visitó?	NULL			otroTratMunicipio	307	6	3	1	Question
c185baac-75e1-45c6-a09e-e46e686be70d	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	3.2.2	Si está en Nueva Santa Rosa	NULL			NULL	307	7	3	1	Checkpoint
70271a30-c20a-4458-8601-bb4eceb2602f	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	3.2.2.1	¿Cuál fue el último establecimiento de salud que Ud. visitó en Nueva Santa Rosa?	NULL			otroTratNSRViCo	307	8	4	1	Question
6d5278ca-e3f6-4a83-ad9a-6e867a54c8c4	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	3.2.3	Si está en Concepción Chiquirichapa, Cantel o La Esperanza	NULL			NULL	307	9	3	1	Checkpoint
8b3353d5-28d2-4ac2-afa0-644bd5132cd9	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	3.2.3.1	¿Cuál fue el último establecimiento de salud que Ud. visitó en Quetzaltenango?	NULL			otroTratXelaViCo	307	10	4	1	Question
bd90cd3d-d684-4e70-931c-ee4de51f563a	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	4	¿En el mes anterior a esta visita, tuvo alguna hospitalización de más de una noche?	NULL			otroHospitalMesAnterior	307	11	1	1	Question
ce2d83a6-8be7-4be3-bf06-4897eb2353b6	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	5	Si el paciente tuvo otra visita	NULL			NULL	307	12	1	1	Checkpoint
dab942bb-2cea-4bbb-a226-476b4f1eeadb	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	5.1	¿En cuál hospital estuvo ingresado?	NULL			otroHospitalMesAnteriorNombre	307	13	2	1	Question
5aeef3aa-8ea3-4489-a7cd-050f3fc10290	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	5.2	Si el hospital es OTRO	NULL			NULL	307	14	2	1	Checkpoint
6060272e-4966-49ca-a59e-ff563f0ffdd3	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	5.2.1	Especifique el hospital:	NULL			otroHospitalMesAnteriorNombreEsp	307	15	3	1	Question
77d611b8-2ddc-4490-8939-ec56dbafc17b	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	5.3	¿Cuántas noches duró esa otra hospitalización?	NULL			otroHospitalMesAnteriorNoches	307	16	2	1	Question
68718d6b-b244-4384-af7d-50e6e0b33807	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	5.4	¿Cuántos días antes de esta admisión pasaron desde que egresó de esa otra hospitalización?	NULL			otroHospitalMesAnteriorDiasAntes	307	17	2	1	Question
0e99223b-cf95-4a61-b793-f2f1871df966	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	6	¿Ha tomado algún medicamento en los últimos 3 dias (72 horas)?	NULL			tomadoMedicamentoUltimas72hora	307	18	1	1	Question
cc445b86-b869-455f-8020-4a1d1a560cf9	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7	Si ha tomado algún medicamento en las últimos 3 dias (72 horas)	NULL			NULL	307	19	1	1	Checkpoint
87f82a1d-5392-45d1-863f-0996c130422b	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7.1	Antibióticos	NULL			medUltimas72HorasAntiB	307	20	2	1	Question
d495d575-0548-42bf-bf76-2b603c9a4d4a	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7.2	Si en los últimos 3 días, ha tomado antibióticos	NULL			NULL	307	21	2	1	Checkpoint
e9f351b7-8fe5-477a-9b57-9b470120371a	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7.2.1	¿Cuál fue el último lugar donde consiguió antibióticos?	NULL			medUltimas72HorasAntiBDonde	307	22	3	1	Question
cbe35a93-6b3d-4abd-9821-899d18a8c225	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7.3	Zinc	NULL			medUltimas72HorasZinc	307	23	2	1	Question
01a4cb5e-dba9-4151-b3bb-3ebe3797ff03	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7.4	Si en los últimos 3 días, ha tomado zinc	NULL			NULL	307	24	2	1	Checkpoint
9774956c-8ecd-4740-9429-e379194ec01d	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7.4.1	¿Cuál fue el último lugar donde consiguió zinc?	NULL			medUltimas72HorasZincDonde	307	25	3	1	Question
6c9d85a7-e583-4782-ab66-2a233dd168b0	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7.5	Medicina para la fiebre o el dolor de cuerpo (ej., Panadol, acetaminofén, naproxena, diclofenaco, bromexol)	NULL			medUltimas72HorasAntipireticos	307	26	2	1	Question
10f37f2b-0c04-4d99-a918-3df99f70dd6a	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7.6	Si es un paciente de Respiratorio	NULL			NULL	307	27	2	1	Checkpoint
27405662-79e2-474f-b6f6-5e50b8bdc6ec	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7.6.1	Aciclovir, oseltamivir o famciclovir	NULL			medUltimas72HorasAntivirales	307	28	3	1	Question
4bd47823-3351-41fd-8d00-9916636711c4	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7.7	Si es un paciente de Febril	NULL			NULL	307	29	2	1	Checkpoint
54924eb6-b228-4abd-bdf8-3abd97fdd8b8	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	7.7.1	Medicina contra la malaria	NULL			medUltimas72HorasAntimalaricos	307	30	3	1	Question
144b49f1-aca2-480c-91dd-ab1b1de361ea	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	8	Si paciente es menor de 5 años	NULL			NULL	307	31	1	1	Checkpoint
2d6e192a-36f9-4460-a7a2-4a3ce9b4c07f	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	8.1	Pregunte al padre/tutor: "¿Su hijo ha tomado sueros, sales, o soluciones de rehidratación en los últimos TRES días?"	NULL			tomadoSuerosSalesUltimas72hora	307	32	2	1	Question
3fa4ba01-8871-4437-84e1-7428f2d8e203	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	8.2	Si ha tomado sueros o sales	NULL			NULL	307	33	2	1	Checkpoint
adf8d04a-c0a5-4efb-aa8d-280b45ca93f3	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	8.2.1	¿Qué clase de rehidratación oral recibió?	NULL			claseSRORecibido	307	34	3	1	Question
43a0c271-68c0-4450-bce5-7db1e38a3753	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	8.2.2	Si en sobrecito o ambos	NULL			NULL	307	35	3	1	Checkpoint
c66d3478-7988-4aac-b61a-66cf7f7b3a2e	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	8.2.2.1	¿De dónde obtuvó los sobrecitos?	NULL			sobrecitoDondeObtuvo	307	36	4	1	Question
c1b2d375-854b-4e7a-98e6-383091e3ff76	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	NULL	¿Paciente mencionó hospital como otro tratamiento?	NULL			otroTratamientoMencionoHospital	307	0	1	1	Variable
b8a4546e-633f-45ba-bde6-68c880ddcfaa	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1	Si el paciente es menor de 5 años de edad	NULL			NULL	308	1	1	1	Checkpoint
349a0223-ebef-456d-8052-01bb882dd5ce	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.1	Pregunte al padre/tutor: "¿Tiene con Ud. la ficha de vacunación?"	NULL			tieneFichaVacunacion	308	2	2	1	Question
5e2155e3-4f80-4f9e-ad28-cb78ce034085	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2	Si NO tiene la ficha de vacunación	NULL			NULL	308	3	2	1	Checkpoint
3c3bab32-4754-4b21-9c45-e67c833b30a8	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.1	Esta ficha de vacunación es muy importante. ¿Podría traer la ficha de vacunación lo antes posible?	NULL			NULL	308	4	3	1	Info
1aff9a75-d040-43e3-8b91-b13613bccb87	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.2	Pregunte al paciente si ha recibido la vacuna Pentavalente (DPT/Hib, Hepatitis B).	NULL			vacunaPentavalenteRecibido	308	5	3	1	Question
9e07f28d-6233-4d35-a53b-7d431d370755	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.3	Si ha recibido Pentavalente (DPT/Hib, Hepatitis B)	NULL			NULL	308	6	3	1	Checkpoint
67de9b48-2d65-4a93-9470-7585976de043	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.3.1	¿Cuántas dosis de la vacuna  de la Pentavalente (DPT/Hib, Hepatitis B) ha recibido?	NULL			vacunaPentavalenteDosis	308	7	4	1	Question
3f0c024f-e70a-409f-8b38-2d4afb7a3279	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.4	Si no ha recibido Pentavalente	NULL			NULL	308	8	3	1	Checkpoint
01c27d72-befb-4829-b844-fd03583d815a	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.4.1	Pregunte al paciente si ha recibido la vacuna triple (DPT).	NULL			vacunaTripleSarampionRecibido	308	9	4	1	Question
a0a79f22-ac32-47a1-a39c-225edf7fe70f	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.4.2	Si ha recibido la triple	NULL			NULL	308	10	4	1	Checkpoint
f22e7e4b-d26f-4a07-bd39-b88be1cda79f	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.4.2.1	¿Cuántas dosis de la triple ha recibido?	NULL			vacunaTripleSarampionDosis	308	11	5	1	Question
e9431624-2e0f-41aa-b1a0-bfa28b57c39f	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.5	Pregunte al paciente si ha recibido la vacuna para sarampión, paperas y rubela (SPR).	NULL			vacunaSarampionPaperasRubella	308	12	3	1	Question
711584cc-752a-44ca-bf48-f7a723b28b0d	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.6	Pregunte al paciente si ha recibido la vacuna contra rotavirus.	NULL			vacunaRotavirusRecibido	308	13	3	1	Question
7aacacd9-6a9f-4023-b6e5-2480abc26456	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.7	Si ha recibido vacuna contra rotavirus:	NULL			NULL	308	14	3	1	Checkpoint
a87f13fc-58dd-45c0-94e1-0705bbbb9615	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.2.7.1	¿Cuántas dosis de la vacuna contra rotavirus ha recibido?	NULL			vacunaRotavirusDosis	308	15	4	1	Question
7efaa4a1-229a-49c1-b465-b1a44a572111	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3	Si tiene la ficha de vacunación	NULL			NULL	308	16	2	1	Checkpoint
b56fab53-ca32-46ba-bd8c-4e2cd3df3ea8	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3.1	Anote de la ficha si el paciente ha recibido la vacuna Pentavalente (DPT/Hib, Hepatitis B).	NULL			vacunaPentavalenteRecibido	308	17	3	1	Question
eaffaf28-de1e-4f7f-bb30-7be73297853c	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3.2	Si ha recibido Pentavalente (DPT/Hib, Hepatitis B)	NULL			NULL	308	18	3	1	Checkpoint
06478577-4bc7-4891-a4c3-1cf97d6aa7bc	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3.2.1	¿Cuántas dosis de la vacuna  de la Pentavalente (DPT/Hib, Hepatitis B) ha recibido?	NULL			vacunaPentavalenteDosis	308	19	4	1	Question
bd8b7518-3817-447f-9336-7f511390baaf	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3.3	Si no ha recibido Pentavalente	NULL			NULL	308	20	3	1	Checkpoint
511e4790-ef31-46d9-a0fb-1dc78ae4a3d7	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3.3.1	Anote de la ficha si el paciente ha recibido la vacuna triple (DPT).	NULL			vacunaTripleSarampionRecibido	308	21	4	1	Question
2663198e-e070-40c3-b807-965eca1fd935	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3.3.2	Si ha recibido la triple	NULL			NULL	308	22	4	1	Checkpoint
c757bf22-c2f0-4020-baa5-4c2933b39bab	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3.3.2.1	¿Cuántas dosis de la triple ha recibido?	NULL			vacunaTripleSarampionDosis	308	23	5	1	Question
714a20a8-52f8-41b9-9a69-31f2d1f16ad9	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3.4	Anote de la ficha si el paciente ha recibido la vacuna para sarampión, paperas y rubela (SPR).	NULL			vacunaSarampionPaperasRubella	308	24	3	1	Question
f4e61244-97b1-471d-9f44-d87905ed877b	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3.5	Anote de la ficha si el paciente ha recibido la vacuna contra rotavirus.	NULL			vacunaRotavirusRecibido	308	25	3	1	Question
c1fc558d-ae56-41d3-8c84-de5464f26a59	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3.6	Si ha recibido la vacuna contra rotavirus:	NULL			NULL	308	26	3	1	Checkpoint
4469bfe1-94fd-4be8-8b7a-23f6e7f12d97	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	1.3.6.1	¿Cuántas dosis de la vacuna contra rotavirus ha recibido?	NULL			vacunaRotavirusDosis	308	27	4	1	Question
f8dd56ac-2b72-4999-9152-335d7ef0e849	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	2	¿El paciente ha recibido la vacuna para influenza estacional en los últimos 6 meses?	NULL			vacunaInfluenzaSeisMeses	308	28	1	1	Question
9f1efaea-2c72-4cc4-8478-ac72ce03b6c6	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	3	Asma	NULL			enfermedadesCronicasAsma	308	29	1	1	Question
fa9e3599-2779-4ff4-904a-d01e0cdf1f3c	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	4	Diabetes	NULL			enfermedadesCronicasDiabetes	308	30	1	1	Question
7af8b898-0689-42ae-8297-6969d1f08a65	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	5	Cáncer	NULL			enfermedadesCronicasCancer	308	31	1	1	Question
39eb73c9-2863-46ba-a8cd-79348b4afe7f	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	6	Enfermedad del corazón (ej., ataque, infarto o fallo)	NULL			enfermedadesCronicasEnfermCorazon	308	32	1	1	Question
5744ae69-cfec-406c-a2de-8fe63b506cdb	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	7	Enfermedad del hígado (ej., cirrosis, hepatitis crónica)	NULL			enfermedadesCronicasEnfermHigado	308	33	1	1	Question
7500a8aa-bac0-479f-ab74-1dbbdb270ddf	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	8	Enfermedad del riñón (ej., insuficiencia o fallo renal)	NULL			enfermedadesCronicasEnfermRinion	308	34	1	1	Question
f82d81f0-2c40-4e1d-aa54-7ec1aef4383f	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	9	Enfermedad de los pulmones (ej. EPOC, enfisema, enfermedad crónica y obstructiva de los pulmones)	NULL			enfermedadesCronicasEnfermPulmones	308	35	1	1	Question
bae4f7ef-befb-4d4b-b3e5-709c52a535fa	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	10	VIH/SIDA u otra imunodeficiencia	NULL			enfermedadesCronicasVIHSIDA	308	36	1	1	Question
9c6dd8dc-5ec8-4d07-823a-8d1abb24ea8a	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	11	Si el paciente es mayor o igual a 18 años de edad	NULL			NULL	308	37	1	1	Checkpoint
0103b1b3-cdd7-428f-ba63-b4da2899baad	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	11.1	Hipertensión	NULL			enfermedadesCronicasHipertension	308	38	2	1	Question
2bcba743-cf79-42dd-a359-e325194b185f	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	12	Otras enfermedades crónicas	NULL			enfermedadesCronicasOtras	308	39	1	1	Question
079e9232-37a5-41f3-8127-7ba47fc51a6b	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	13	Si una de las respuestas es SI	NULL			NULL	308	40	1	1	Checkpoint
33df7142-e51e-429a-86e6-f9443ac92c6a	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	13.1	Proporcione información adicional sobre la enfermedad crónica del paciente	NULL			enfermedadesCronicasInfoAdicional	308	41	2	1	Question
b7988a35-ea8c-408e-8255-0b72b370af17	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	14	Si el paciente es menor de 2 años de edad	NULL			NULL	308	42	1	1	Checkpoint
c407f07b-2e24-4e59-a38f-85090612b71f	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	14.1	Pregunte al padre/tutor: "¿El bebé nació antes de terminar sus 9 meses de embarazo?"	NULL			enfermedadesCronicasNacimientoPrematuro	308	43	2	1	Question
67ebc9a9-a204-43a8-a231-c2d79d705e95	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	15	Si el paciente es una mujer con 11 años o más	NULL			NULL	308	44	1	1	Checkpoint
eec77060-2761-4778-a42b-127c85f15c45	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	15.1	¿Está usted embarazada?	NULL			embarazada	308	45	2	1	Question
85f24a2a-b5bd-4d6e-84b8-c7c5b43e13d8	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	15.2	Si está embarazada	NULL			NULL	308	46	2	1	Checkpoint
432d975e-16a5-4c3b-b5b8-31c1e21e42c0	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	15.2.1	¿Cuántos meses tiene usted de embarazo?	NULL			embarazadaMeses	308	47	3	1	Question
558b5dc4-fcf3-456b-89a3-5b7bd297f7e9	Puesto de Salud	P2 Informe del Caso	A - Enfermedades Crónicas y Vacunas	NULL		NULL			enfermedadesCronicasAlguna	308	0	1	1	Variable
45c2cd70-fe27-4727-a997-e04600cc45d9	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	1	Diga al paciente: "Quisiera hacerle unas preguntas sobre cosas a las que pudo haber estado expuesto/a."	NULL			NULL	309	1	1	1	Info
6f5625bf-54c0-4528-a1bd-224536823776	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	2	En el mes antes de que se enfermó ¿Durmió alguna noche fuera de su casa?	NULL			pacienteNocheFueraCasa	309	2	1	1	Question
2570963d-79b6-427b-9e0e-c319461a6acf	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	3	Si ha pasado 1 noche o más fuera de su casa	NULL			NULL	309	3	1	1	Checkpoint
2a4e7cb1-df27-440d-86c0-8f4663073a0f	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	3.1	En el mes antes del que se enfermó. ¿Nos puede decir dónde estuvo? Seleccione la respuesta adecuada.	NULL			pacienteVisitoOtroLugar	309	4	2	1	Question
56fd9bd0-7a8e-46be-a999-fb1556bfccc5	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	3.2	Si sabe dónde estuvo	NULL			NULL	309	5	2	1	Checkpoint
4ad5489f-065f-4e58-9996-add0a2fd57bf	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	3.2.1	Si estuvo en otro pais	NULL			NULL	309	6	3	1	Checkpoint
880730e3-77bc-40f4-b182-5386001f8947	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	3.2.1.1	¿Cuál otro pais?	NULL			pacienteVisitoOtroPais	309	7	4	1	Question
56f6866e-c5c0-465b-93c0-8e3b9cf2b864	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	3.3	¿Hace cuántos días regresó de su viaje? (Ingrese "99" si no sabe)	NULL			pacienteVisitoRegresoDias	309	8	2	1	Question
7bd9dc24-3403-46ad-a51d-84ca0c081790	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	4	En el mes antes que se enfermó ¿Lo mordió algún animal?	NULL			pacienteMordioAnimal	309	9	1	1	Question
126a64d2-cb61-4a90-b417-f6e96efb702c	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	5	Si lo mordió algún animal	NULL			NULL	309	10	1	1	Checkpoint
dd346536-79b4-4288-9526-a8fee38c6786	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	5.1	En el mes antes de que se enfermó. ¿Qué animal le mordió?	NULL			pacienteMordioAnimalQue	309	11	2	1	Question
48b0c600-4ebe-4435-a856-ec3cddeed181	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	6	En el mes antes de que se enfermó ¿Lo picó alguna garrapata?	NULL			pacientePicoGarrapata	309	12	1	1	Question
991a275b-09da-45a3-8fe7-c81a50d2dcc7	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	7	Si el paciente es menor de 18 años	NULL			NULL	309	13	1	1	Checkpoint
334ab426-0be6-49df-b532-e76945fadfbf	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	7.1	Pregunte al padre/tutor: "¿Cuál fue el último grado escolar que Ud. completó?"	NULL			parentescoGradoEscolarCompleto	309	14	2	1	Question
2fff21d3-fe8c-492c-9114-10cbf69ffc0b	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	8	Si el paciente es mayor o igual a 18 años	NULL			NULL	309	15	1	1	Checkpoint
4cd88ad1-4c47-4e7d-82f2-508752e07c46	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	8.1	¿Cuál fue el último grado escolar que Ud. completó?	NULL			patienteGradoEscolarCompleto	309	16	2	1	Question
66aa55d8-6b41-4288-b724-115dc238037d	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	9	Inscrito en neumonía	NULL			NULL	309	17	1	1	Checkpoint
6f709d2d-8f99-456c-bddf-17565884ec4a	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	9.1	Mayores de 15 años	NULL			NULL	309	18	2	1	Checkpoint
760c0989-3730-4fb1-8649-e9a0c0297a68	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	9.1.1	¿Usted fuma?	NULL			pacienteFuma	309	19	3	1	Question
1cb88882-4f56-40d4-92e0-607f092d5ba4	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	9.2	¿Aparte de usted (el paciente), alguien en su casa fuma?	NULL			casaAlguienFuma	309	20	2	1	Question
6ad4cac9-770e-4432-a282-dc3d95b855a5	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	10	Si tiene menos de 1 año	NULL			NULL	309	21	1	1	Checkpoint
82125783-9ddd-4779-9257-7f50ab9fbd06	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	10.1	Pregunte al padre/tutor: "¿Al niño le dieron pecho durante los primeros dos años de vida?"	NULL			pacientePecho2Anios	309	22	2	1	Question
51359794-4127-49b1-a0b2-c0f49783716a	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	11	Diga al paciente: "Gracias por su información. Ahora quisiera hacerle algunas preguntas sobre varias condiciones en su hogar. Estas son preguntas que hacemos a cada participante. Vamos a empezar con preguntas de su casa."	NULL			NULL	309	23	1	1	Info
2c946e04-7888-419d-8d6e-284e2e587c08	Puesto de Salud	P2 Informe del Caso	F - Factores de Riesgo	12	En su casa, ¿Cuántos cuartos se usan para dormir?	NULL			casaCuantosDormitorios	309	24	1	1	Question
